Lambda[um],T
1.989999999999999,0.0004
1.9999999999999991,0.0003
2.009999999999999,0.0004
2.019999999999999,0.0002
2.029999999999999,0.0003
2.039999999999999,0.0002
2.049999999999999,0.0002
2.059999999999999,0.0002
2.069999999999999,0.0003
2.079999999999999,0.0004
2.089999999999999,0.0002
2.099999999999999,0.0004
2.109999999999999,0.0002
2.119999999999999,0.0001
2.129999999999999,0.0002
2.1399999999999992,0.0003
2.149999999999999,0.0002
2.1599999999999993,0.0002
2.169999999999999,0.0001
2.1799999999999993,0.0002
2.189999999999999,0.0002
2.199999999999999,0.0002
2.209999999999999,0.0002
2.219999999999999,0.0002
2.229999999999999,0.0003
2.239999999999999,0.0002
2.249999999999999,0.0001
2.259999999999999,0.0003
2.269999999999999,0.0002
2.279999999999999,0.0001
2.289999999999999,0.0001
2.299999999999999,0.0002
2.309999999999999,0.0003
2.319999999999999,0.0001
2.329999999999999,0.0002
2.339999999999999,0.0
2.3499999999999988,0.0002
2.359999999999999,0.0001
2.3699999999999988,0.0002
2.379999999999999,0.0001
2.389999999999999,0.0004
2.399999999999999,0.0001
2.409999999999999,0.0001
2.419999999999999,0.0002
2.429999999999999,0.0001
2.439999999999999,0.0002
2.449999999999999,0.0001
2.459999999999999,0.0002
2.469999999999999,0.0001
2.479999999999999,0.0002
2.489999999999999,0.0003
2.4999999999999987,0.0002
2.509999999999999,0.0001
2.5199999999999987,0.0002
2.529999999999999,0.0002
2.5399999999999987,0.0003
2.549999999999999,0.0001
2.5599999999999987,0.0001
2.569999999999999,0.0003
2.5799999999999987,0.0001
2.589999999999999,0.0
2.5999999999999988,0.0001
2.609999999999999,0.0002
2.6199999999999988,0.0002
2.629999999999999,0.0002
2.639999999999999,0.0001
2.649999999999999,0.0002
2.659999999999999,0.0002
2.6699999999999986,0.0003
2.679999999999999,0.0001
2.6899999999999986,0.0
2.699999999999999,0.0003
2.7099999999999986,0.0003
2.719999999999999,0.0001
2.7299999999999986,0.0006
2.739999999999999,0.0002
2.7499999999999987,0.0002
2.759999999999999,0.0001
2.7699999999999987,0.0001
2.779999999999999,0.0001
2.7899999999999987,0.0003
2.799999999999999,0.0001
2.8099999999999987,0.0001
2.819999999999999,0.0002
2.8299999999999987,0.0001
2.8399999999999985,0.0018
2.8499999999999988,0.0002
2.8599999999999985,0.0002
2.8699999999999988,0.0001
2.8799999999999986,0.0001
2.889999999999999,0.0001
2.8999999999999986,0.0001
2.909999999999999,0.0001
2.9199999999999986,0.0002
2.929999999999999,0.0003
2.9399999999999986,0.0
2.949999999999999,0.0001
2.9599999999999986,0.0001
2.969999999999999,0.0002
2.9799999999999986,0.0003
2.9899999999999984,0.0001
2.9999999999999987,0.0001
3.0099999999999985,0.0002
3.0199999999999987,0.0001
3.0299999999999985,0.0001
3.0399999999999987,0.0002
3.0499999999999985,0.0001
3.0599999999999987,0.0002
3.0699999999999985,0.0002
3.0799999999999987,0.0002
3.0899999999999985,0.0001
3.0999999999999988,0.0003
3.1099999999999985,0.0002
3.1199999999999988,0.0003
3.1299999999999986,0.0001
3.1399999999999983,0.0001
3.1499999999999986,0.0002
3.1599999999999984,0.0002
3.1699999999999986,0.0001
3.1799999999999984,0.0002
3.1899999999999986,0.0001
3.1999999999999984,0.0002
3.2099999999999986,0.0002
3.2199999999999984,0.0002
3.2299999999999986,0.0003
3.2399999999999984,0.0002
3.2499999999999987,0.0001
3.2599999999999985,0.0003
3.2699999999999987,0.0021
3.2799999999999985,0.0042
3.2899999999999987,0.0007
3.2999999999999985,0.0001
3.3099999999999983,0.0002
3.3199999999999985,0.0001
3.3299999999999983,0.0001
3.3399999999999985,0.0002
3.3499999999999983,0.0001
3.3599999999999985,0.0001
3.3699999999999983,0.0002
3.3799999999999986,0.0001
3.3899999999999983,0.0002
3.3999999999999986,0.0001
3.4099999999999984,0.0002
3.4199999999999986,0.0001
3.4299999999999984,0.0002
3.4399999999999986,0.0001
3.4499999999999984,0.0
3.4599999999999986,0.0001
3.4699999999999984,0.0
3.479999999999998,0.0001
3.4899999999999984,0.0001
3.4999999999999982,0.0002
3.5099999999999985,0.0001
3.5199999999999982,0.0001
3.5299999999999985,0.0002
3.5399999999999983,0.0001
3.5499999999999985,0.0001
3.5599999999999983,0.0002
3.5699999999999985,0.0
3.5799999999999983,0.0
3.5899999999999985,0.0001
3.5999999999999983,0.0001
3.6099999999999985,0.0001
3.6199999999999983,0.0002
3.629999999999998,0.0001
3.6399999999999983,0.0001
3.649999999999998,0.0001
3.6599999999999984,0.0
3.669999999999998,0.0001
3.6799999999999984,0.0001
3.689999999999998,0.0001
3.6999999999999984,0.0001
3.709999999999998,0.0002
3.7199999999999984,0.0001
3.729999999999998,0.0003
3.7399999999999984,0.0002
3.7499999999999982,0.0003
3.7599999999999985,0.0001
3.7699999999999982,0.0
3.779999999999998,0.0003
3.7899999999999983,0.0002
3.799999999999998,0.0
3.8099999999999983,0.0003
3.819999999999998,0.0002
3.8299999999999983,0.0005
3.839999999999998,0.0003
3.8499999999999983,0.0002
3.859999999999998,0.0002
3.8699999999999983,0.0001
3.879999999999998,0.0003
3.8899999999999983,0.0002
3.899999999999998,0.0002
3.9099999999999984,0.0001
3.919999999999998,0.0002
3.9299999999999984,0.0005
3.939999999999998,0.0002
3.949999999999998,0.0004
3.959999999999998,0.0005
3.969999999999998,0.0008
3.979999999999998,0.0009
3.989999999999998,0.001
3.9999999999999982,0.0012
4.009999999999998,0.0012
4.019999999999998,0.0016
4.029999999999998,0.0016
4.039999999999998,0.0019
4.049999999999998,0.0016
4.059999999999998,0.0019
4.069999999999998,0.0019
4.079999999999998,0.0017
4.089999999999998,0.002
4.099999999999998,0.0016
4.109999999999998,0.0018
4.119999999999997,0.0017
4.129999999999997,0.0018
4.139999999999998,0.0017
4.149999999999998,0.0016
4.1599999999999975,0.0018
4.169999999999997,0.0016
4.179999999999998,0.0017
4.189999999999998,0.002
4.1999999999999975,0.0024
4.209999999999997,0.0037
4.219999999999998,0.0063
4.229999999999998,0.0072
4.2399999999999975,0.0073
4.249999999999997,0.0038
4.259999999999998,0.0042
4.269999999999998,0.0051
4.279999999999998,0.0044
4.289999999999997,0.0038
4.299999999999997,0.0035
4.309999999999998,0.0029
4.319999999999998,0.0026
4.329999999999997,0.0021
4.339999999999997,0.0019
4.349999999999998,0.0019
4.359999999999998,0.0015
4.369999999999997,0.0017
4.379999999999997,0.0017
4.389999999999998,0.0015
4.399999999999998,0.0016
4.4099999999999975,0.0015
4.419999999999997,0.0014
4.429999999999997,0.0013
4.439999999999998,0.0013
4.4499999999999975,0.0012
4.459999999999997,0.0014
4.469999999999997,0.0011
4.479999999999998,0.0014
4.4899999999999975,0.0013
4.499999999999997,0.0015
4.509999999999997,0.0014
4.519999999999998,0.0014
4.529999999999998,0.0013
4.539999999999997,0.0016
4.549999999999997,0.0014
4.559999999999998,0.0014
4.569999999999998,0.0013
4.579999999999997,0.0015
4.589999999999997,0.0012
4.599999999999997,0.0014
4.609999999999998,0.0017
4.619999999999997,0.0012
4.629999999999997,0.0013
4.639999999999997,0.0013
4.649999999999998,0.0012
4.6599999999999975,0.0015
4.669999999999997,0.0013
4.679999999999997,0.0012
4.689999999999998,0.0011
4.6999999999999975,0.0012
4.709999999999997,0.001
4.719999999999997,0.0009
4.729999999999998,0.0012
4.7399999999999975,0.0011
4.749999999999997,0.0009
4.759999999999997,0.0009
4.769999999999997,0.0009
4.779999999999998,0.0009
4.789999999999997,0.0013
4.799999999999997,0.0015
4.809999999999997,0.0019
4.819999999999998,0.0026
4.829999999999997,0.0029
4.839999999999997,0.0017
4.849999999999997,0.0012
4.859999999999998,0.0012
4.869999999999997,0.0013
4.879999999999997,0.0011
4.889999999999997,0.0012
4.899999999999997,0.0014
4.9099999999999975,0.0012
4.919999999999997,0.001
4.929999999999997,0.0012
4.939999999999997,0.0012
4.9499999999999975,0.001
4.959999999999997,0.0011
4.969999999999997,0.0013
4.979999999999997,0.001
4.9899999999999975,0.0009
4.999999999999997,0.0009
5.009999999999997,0.0011
5.019999999999997,0.0011
5.029999999999998,0.001
5.039999999999997,0.001
5.049999999999997,0.0011
5.059999999999997,0.001
5.069999999999997,0.0011
5.079999999999997,0.0013
5.089999999999997,0.001
5.099999999999997,0.0011
5.109999999999997,0.0013
5.119999999999997,0.0026
5.129999999999997,0.0095
5.139999999999997,0.0047
5.149999999999997,0.0013
5.1599999999999975,0.001
5.169999999999997,0.001
5.179999999999997,0.0009
5.189999999999997,0.0013
5.1999999999999975,0.0011
5.209999999999997,0.0011
5.219999999999997,0.0011
5.229999999999997,0.0012
5.239999999999997,0.0009
5.249999999999997,0.001
5.259999999999997,0.0009
5.269999999999997,0.001
5.279999999999997,0.0009
5.289999999999997,0.0009
5.299999999999997,0.0009
5.309999999999997,0.0009
5.319999999999997,0.0009
5.329999999999997,0.0008
5.339999999999997,0.0007
5.349999999999997,0.0011
5.359999999999997,0.0011
5.369999999999997,0.0011
5.379999999999997,0.0008
5.389999999999997,0.0008
5.399999999999997,0.001
5.409999999999997,0.0009
5.419999999999997,0.0008
5.429999999999997,0.001
5.439999999999997,0.0011
5.449999999999997,0.0007
5.459999999999997,0.0008
5.469999999999997,0.0009
5.479999999999997,0.0012
5.489999999999997,0.001
5.499999999999997,0.0009
5.509999999999997,0.0007
5.519999999999997,0.0009
5.529999999999997,0.0009
5.539999999999997,0.0009
5.549999999999997,0.0008
5.559999999999997,0.0007
5.569999999999997,0.0009
5.5799999999999965,0.0011
5.589999999999997,0.0006
5.599999999999997,0.001
5.609999999999997,0.001
5.6199999999999966,0.0009
5.629999999999997,0.0008
5.639999999999997,0.0009
5.649999999999997,0.0009
5.659999999999997,0.0009
5.669999999999997,0.0008
5.679999999999997,0.0007
5.689999999999997,0.001
5.699999999999997,0.001
5.709999999999996,0.0009
5.719999999999997,0.0009
5.729999999999997,0.0008
5.739999999999997,0.0007
5.7499999999999964,0.0009
5.759999999999997,0.0012
5.769999999999997,0.0011
5.779999999999997,0.0008
5.7899999999999965,0.0007
5.799999999999997,0.0009
5.809999999999997,0.0013
5.819999999999997,0.0014
5.8299999999999965,0.001
5.839999999999997,0.0009
5.849999999999997,0.0012
5.859999999999997,0.0013
5.8699999999999966,0.001
5.879999999999996,0.0012
5.889999999999997,0.001
5.899999999999997,0.001
5.909999999999997,0.0008
5.919999999999996,0.0008
5.929999999999997,0.0012
5.939999999999997,0.0009
5.949999999999997,0.0009
5.959999999999996,0.0011
5.969999999999997,0.0009
5.979999999999997,0.0008
5.989999999999997,0.0008
5.9999999999999964,0.0007
6.009999999999997,0.0009
6.019999999999997,0.0007
6.029999999999997,0.0004
6.0399999999999965,0.0008
6.049999999999996,0.0011
6.059999999999997,0.0009
6.069999999999997,0.0008
6.0799999999999965,0.0004
6.089999999999996,0.0005
6.099999999999997,0.0009
6.109999999999997,0.0012
6.1199999999999966,0.0007
6.129999999999996,0.0006
6.139999999999997,0.0006
6.149999999999997,0.0008
6.159999999999997,0.0012
6.169999999999996,0.0011
6.179999999999996,0.0012
6.189999999999997,0.0009
6.199999999999997,0.0007
6.209999999999996,0.0008
6.219999999999996,0.0008
6.229999999999997,0.0009
6.239999999999997,0.0009
6.2499999999999964,0.0007
6.259999999999996,0.0007
6.269999999999997,0.0009
6.279999999999997,0.0009
6.2899999999999965,0.0009
6.299999999999996,0.0008
6.309999999999997,0.0006
6.319999999999997,0.0008
6.3299999999999965,0.0012
6.339999999999996,0.0012
6.349999999999996,0.0009
6.359999999999997,0.0008
6.3699999999999966,0.0009
6.379999999999996,0.0009
6.389999999999996,0.0009
6.399999999999997,0.001
6.409999999999997,0.0017
6.419999999999996,0.0011
6.429999999999996,0.001
6.439999999999997,0.0011
6.449999999999997,0.001
6.459999999999996,0.0008
6.469999999999996,0.0007
6.479999999999997,0.0009
6.489999999999997,0.0013
6.4999999999999964,0.0011
6.509999999999996,0.0012
6.519999999999996,0.0012
6.529999999999997,0.001
6.5399999999999965,0.001
6.549999999999996,0.0008
6.559999999999996,0.0009
6.569999999999997,0.0011
6.5799999999999965,0.0012
6.589999999999996,0.0011
6.599999999999996,0.0008
6.609999999999997,0.0006
6.6199999999999966,0.001
6.629999999999996,0.0017
6.639999999999996,0.0016
6.649999999999997,0.001
6.659999999999997,0.0009
6.669999999999996,0.0009
6.679999999999996,0.0013
6.689999999999996,0.0017
6.699999999999997,0.0016
6.709999999999996,0.0015
6.719999999999996,0.0012
6.729999999999996,0.001
6.739999999999997,0.0011
6.7499999999999964,0.001
6.759999999999996,0.0009
6.769999999999996,0.001
6.779999999999997,0.0013
6.7899999999999965,0.0013
6.799999999999996,0.0011
6.809999999999996,0.001
6.819999999999997,0.0012
6.8299999999999965,0.0014
6.839999999999996,0.0014
6.849999999999996,0.0015
6.859999999999996,0.0014
6.8699999999999966,0.001
6.879999999999996,0.001
6.889999999999996,0.001
6.899999999999996,0.0009
6.909999999999997,0.0008
6.919999999999996,0.0006
6.929999999999996,0.0004
6.939999999999996,0.0005
6.949999999999997,0.0007
6.959999999999996,0.0005
6.969999999999996,0.0002
6.979999999999996,0.0002
6.989999999999996,0.0002
6.9999999999999964,0.0001
7.009999999999996,0.0003
7.019999999999996,0.0004
7.029999999999996,0.0003
7.0399999999999965,0.0002
7.049999999999996,0.0001
7.059999999999996,0.0003
7.069999999999996,0.0004
7.0799999999999965,0.0004
7.089999999999996,0.0004
7.099999999999996,0.0004
7.109999999999996,0.0004
7.1199999999999966,0.0004
7.129999999999996,0.0004
7.139999999999996,0.0005
7.149999999999996,0.0005
7.159999999999996,0.0004
7.169999999999996,0.0004
7.179999999999996,0.0006
7.189999999999996,0.0005
7.199999999999996,0.0004
7.209999999999996,0.0005
7.219999999999996,0.0005
7.229999999999996,0.0007
7.239999999999996,0.0009
7.2499999999999964,0.0008
7.259999999999996,0.0005
7.269999999999996,0.0006
7.279999999999996,0.0007
7.2899999999999965,0.0008
7.299999999999996,0.0009
7.309999999999996,0.0009
7.319999999999996,0.0009
7.329999999999996,0.0009
7.339999999999996,0.0008
7.349999999999996,0.001
7.359999999999996,0.0011
7.369999999999996,0.0012
7.379999999999996,0.0013
7.389999999999996,0.0013
7.399999999999996,0.0013
7.409999999999996,0.0012
7.419999999999996,0.0013
7.429999999999996,0.0015
7.439999999999996,0.0016
7.449999999999996,0.0018
7.4599999999999955,0.002
7.469999999999996,0.0022
7.479999999999996,0.0025
7.489999999999996,0.0026
7.499999999999996,0.0026
7.509999999999996,0.0029
7.519999999999996,0.0033
7.529999999999996,0.0035
7.539999999999996,0.0041
7.549999999999996,0.0048
7.559999999999996,0.0053
7.569999999999996,0.0055
7.579999999999996,0.0062
7.589999999999996,0.0069
7.599999999999996,0.0078
7.609999999999996,0.0083
7.619999999999996,0.0096
7.6299999999999955,0.0112
7.639999999999996,0.0129
7.649999999999996,0.0138
7.659999999999996,0.0157
7.6699999999999955,0.0179
7.679999999999996,0.0191
7.689999999999996,0.0223
7.699999999999996,0.0258
7.7099999999999955,0.0277
7.719999999999996,0.0319
7.729999999999996,0.0367
7.739999999999996,0.0423
7.749999999999996,0.0456
7.759999999999996,0.0531
7.769999999999996,0.0573
7.779999999999996,0.0664
7.789999999999996,0.0767
7.799999999999995,0.0825
7.809999999999996,0.0958
7.819999999999996,0.1109
7.829999999999996,0.1193
7.839999999999995,0.1378
7.849999999999996,0.1588
7.859999999999996,0.1706
7.869999999999996,0.1967
7.8799999999999955,0.2111
7.889999999999996,0.2426
7.899999999999996,0.2778
7.909999999999996,0.2968
7.9199999999999955,0.3374
7.929999999999996,0.3592
7.939999999999996,0.4055
7.949999999999996,0.4546
7.9599999999999955,0.4804
7.969999999999995,0.5327
7.979999999999996,0.5593
7.989999999999996,0.6123
7.999999999999996,0.6379
8.009999999999996,0.6879
8.019999999999996,0.7333
8.029999999999996,0.7544
8.039999999999996,0.7928
8.049999999999995,0.8094
8.059999999999997,0.8385
8.069999999999997,0.8503
8.079999999999997,0.8689
8.089999999999996,0.8762
8.099999999999996,0.8859
8.109999999999996,0.8892
8.119999999999996,0.8927
8.129999999999995,0.8929
8.139999999999995,0.8923
8.149999999999995,0.8892
8.159999999999995,0.8876
8.169999999999996,0.8842
8.179999999999996,0.8823
8.189999999999996,0.8807
8.199999999999996,0.8777
8.209999999999996,0.876
8.219999999999995,0.8739
8.229999999999995,0.873
8.239999999999995,0.8718
8.249999999999996,0.872
8.259999999999996,0.8721
8.269999999999996,0.8729
8.279999999999996,0.8748
8.289999999999996,0.8754
8.299999999999995,0.8776
8.309999999999995,0.8785
8.319999999999995,0.8805
8.329999999999995,0.882
8.339999999999996,0.883
8.349999999999996,0.8847
8.359999999999996,0.8853
8.369999999999996,0.8853
8.379999999999995,0.8853
8.389999999999995,0.8847
8.399999999999995,0.8836
8.409999999999995,0.8826
8.419999999999996,0.8797
8.429999999999996,0.8776
8.439999999999996,0.8737
8.449999999999996,0.8714
8.459999999999996,0.8689
8.469999999999995,0.8636
8.479999999999995,0.8604
8.489999999999995,0.8537
8.499999999999995,0.8506
8.509999999999996,0.8472
8.519999999999996,0.8404
8.529999999999996,0.8374
8.539999999999996,0.8311
8.549999999999995,0.8285
8.559999999999995,0.8262
8.569999999999995,0.8212
8.579999999999995,0.8191
8.589999999999995,0.8172
8.599999999999996,0.8133
8.609999999999996,0.8117
8.619999999999996,0.8102
8.629999999999995,0.8071
8.639999999999995,0.8061
8.649999999999995,0.8055
8.659999999999995,0.8038
8.669999999999995,0.8031
8.679999999999996,0.8025
8.689999999999996,0.801
8.699999999999996,0.8005
8.709999999999996,0.8001
8.719999999999995,0.7979
8.729999999999995,0.797
8.739999999999995,0.7961
8.749999999999995,0.7931
8.759999999999994,0.7915
8.769999999999996,0.7899
8.779999999999996,0.7856
8.789999999999996,0.7836
8.799999999999995,0.7815
8.809999999999995,0.7788
8.819999999999995,0.7725
8.829999999999995,0.7689
8.839999999999995,0.7647
8.849999999999996,0.7554
8.859999999999996,0.7507
8.869999999999996,0.7455
8.879999999999995,0.7399
8.889999999999995,0.7297
8.899999999999995,0.7249
8.909999999999995,0.7204
8.919999999999995,0.7162
8.929999999999994,0.7083
8.939999999999996,0.7046
8.949999999999996,0.7018
8.959999999999996,0.6995
8.969999999999995,0.6961
8.979999999999995,0.6955
8.989999999999995,0.6957
8.999999999999995,0.6963
9.009999999999994,0.6995
9.019999999999996,0.7023
9.029999999999996,0.7054
9.039999999999996,0.709
9.049999999999995,0.7183
9.059999999999995,0.7235
9.069999999999995,0.729
9.079999999999995,0.7354
9.089999999999995,0.7424
9.099999999999994,0.7569
9.109999999999996,0.7648
9.119999999999996,0.7728
9.129999999999995,0.7803
9.139999999999995,0.7874
9.149999999999995,0.8015
9.159999999999995,0.8078
9.169999999999995,0.8135
9.179999999999994,0.8191
9.189999999999996,0.8243
9.199999999999996,0.8319
9.209999999999996,0.8349
9.219999999999995,0.8373
9.229999999999995,0.8388
9.239999999999995,0.8395
9.249999999999995,0.8399
9.259999999999994,0.839
9.269999999999994,0.8374
9.279999999999996,0.8357
9.289999999999996,0.8337
9.299999999999995,0.8311
9.309999999999995,0.828
9.319999999999995,0.8224
9.329999999999995,0.8191
9.339999999999995,0.8157
9.349999999999994,0.8125
9.359999999999996,0.8095
9.369999999999996,0.8062
9.379999999999995,0.8028
9.389999999999995,0.7974
9.399999999999995,0.7949
9.409999999999995,0.7924
9.419999999999995,0.7905
9.429999999999994,0.7888
9.439999999999994,0.7872
9.449999999999996,0.7858
9.459999999999996,0.7851
9.469999999999995,0.7852
9.479999999999995,0.7854
9.489999999999995,0.7862
9.499999999999995,0.7875
9.509999999999994,0.7887
9.519999999999994,0.7901
9.529999999999996,0.7921
9.539999999999996,0.7945
9.549999999999995,0.7966
9.559999999999995,0.7985
9.569999999999995,0.8039
9.579999999999995,0.8067
9.589999999999995,0.8095
9.599999999999994,0.8124
9.609999999999994,0.8155
9.619999999999996,0.8182
9.629999999999995,0.8207
9.639999999999995,0.8235
9.649999999999995,0.8263
9.659999999999995,0.8288
9.669999999999995,0.8309
9.679999999999994,0.8331
9.689999999999994,0.8361
9.699999999999994,0.8366
9.709999999999996,0.8371
9.719999999999995,0.8376
9.729999999999995,0.8378
9.739999999999995,0.8376
9.749999999999995,0.8375
9.759999999999994,0.8372
9.769999999999994,0.8363
9.779999999999994,0.8348
9.789999999999996,0.8333
9.799999999999995,0.8315
9.809999999999995,0.8294
9.819999999999995,0.8272
9.829999999999995,0.8252
9.839999999999995,0.8233
9.849999999999994,0.821
9.859999999999994,0.8185
9.869999999999994,0.8162
9.879999999999995,0.8143
9.889999999999995,0.8123
9.899999999999995,0.8102
9.909999999999995,0.8085
9.919999999999995,0.8071
9.929999999999994,0.8056
9.939999999999994,0.8042
9.949999999999994,0.8031
9.959999999999996,0.8025
9.969999999999995,0.8019
9.979999999999995,0.8014
9.989999999999995,0.8014
9.999999999999995,0.8016
10.009999999999994,0.8018
10.019999999999994,0.8021
10.029999999999994,0.8027
10.039999999999994,0.8037
10.049999999999995,0.8046
10.059999999999995,0.8054
10.069999999999995,0.8065
10.079999999999995,0.8079
10.089999999999995,0.8091
10.099999999999994,0.8103
10.109999999999994,0.8117
10.119999999999994,0.8132
10.129999999999995,0.8143
10.139999999999995,0.8154
10.149999999999995,0.8167
10.159999999999995,0.8181
10.169999999999995,0.8191
10.179999999999994,0.8197
10.189999999999994,0.8202
10.199999999999994,0.8207
10.209999999999994,0.8209
10.219999999999995,0.8209
10.229999999999995,0.821
10.239999999999995,0.8208
10.249999999999995,0.82
10.259999999999994,0.8187
10.269999999999994,0.8174
10.279999999999994,0.8161
10.289999999999994,0.8144
10.299999999999995,0.8127
10.309999999999995,0.8112
10.319999999999995,0.8098
10.329999999999995,0.8098
10.339999999999995,0.808
10.349999999999994,0.8057
10.359999999999994,0.8034
10.369999999999994,0.8011
10.379999999999994,0.7987
10.389999999999995,0.7963
10.399999999999995,0.7942
10.409999999999995,0.7922
10.419999999999995,0.79
10.429999999999994,0.7878
10.439999999999994,0.7859
10.449999999999994,0.7844
10.459999999999994,0.7844
10.469999999999995,0.7829
10.479999999999995,0.7817
10.489999999999995,0.7809
10.499999999999995,0.7805
10.509999999999994,0.7801
10.519999999999994,0.7797
10.529999999999994,0.7798
10.539999999999994,0.7802
10.549999999999994,0.7804
10.559999999999995,0.7806
10.569999999999995,0.7806
10.579999999999995,0.7812
10.589999999999995,0.7822
10.599999999999994,0.7832
10.609999999999994,0.7842
10.619999999999994,0.7855
10.629999999999994,0.787
10.639999999999995,0.7884
10.649999999999995,0.7901
10.659999999999995,0.7901
10.669999999999995,0.7923
10.679999999999994,0.7948
10.689999999999994,0.797
10.699999999999994,0.7989
10.709999999999994,0.801
10.719999999999994,0.8032
10.729999999999995,0.8053
10.739999999999995,0.8053
10.749999999999995,0.8071
10.759999999999994,0.8092
